Id,Popularity,Title,Artist,Album/Single,Genre,Artist_followers,Album,Release_date,danceability,energy,key,loudness,mode,speechiness,acoustics,instrumentalness,liveliness,valence,tempo,Genre_new,country_chart,date_chart,position_chart
1sGsoXJgOZ3wY3tveCUwWs,9704.100000000002,lara,Dialog Senja,album,indonesian folk,97967.0,Lara,2018-08-08,0.463,0.242,2,-8.482999999999999,1,0.0367,0.873,0.00779,0.122,0.131,125.049,else,Indonesia,2020-09-22,53.0
1sOr5OXjbukTzBDgmvd6Fa,9059.05,indigo,88rising - NIKI,single,asian american hip hop,585672.0,Indigo,2019-08-13,0.8190000000000001,0.664,7,-5.612,1,0.0828,0.0958,1.75e-06,0.263,0.71,144.988,hip hop,Indonesia,2019-08-22,24.0
1sTUEdVO85YU8Ymk2jeAls,369.6,oh lord,MiC LOWRY,single,n-a,43310.0,Oh Lord,2016-09-16,0.273,0.794,7,-6.644,0,0.0675,0.0217,0.0,0.0616,0.377,95.902,else,Ireland,2017-01-18,38.0
1sUcuZMuz5Kn5rATfzL77v,6441.099999999999,here we go again / fanboi,Ardhito Pramono,single,indonesian indie,287054.0,Craziest thing happened in my backyard,2020-02-28,0.63,0.441,10,-10.461,1,0.0518,0.7879999999999999,0.0,0.268,0.381,120.014,indie,Indonesia,2020-04-02,31.0
1sXUWdKx03aP9Gmzft58rt,25395.700000000004,issues,Julia Michaels,single,dance pop,3285815.0,Issues,2017-01-13,0.6829999999999999,0.4270000000000001,8,-6.827000000000001,1,0.0777,0.368,0.0,0.0604,0.426,113.634,pop,Australia,2017-02-27,3.0
1sYSP7gKa5kdKIfhANfori,3631.200000000001,lights down low,MAX,album,dance pop,559602.0,Hell's Kitchen Angel,2016-04-08,0.623,0.493,5,-7.727,0,0.0338,0.0632,0.0,0.104,0.594,81.01899999999998,pop,Netherlands,2018-04-01,61.0
1sgDyuLooyvEML4oHspNza,6476.999999999999,lose somebody,Kygo - OneRepublic,album,edm,6858400,Golden Hour,2020-05-29,0.58,0.586,1,-6.882999999999999,1,0.0357,0.344,0.0,0.0755,0.507,147.988,dance/electronic,Norway,2020-06-03,4.0
1sl5tSzfK1JrcQIcA8rYDy,1843.2,i miss you,Grey - Bahari,single,pop edm,52598.0,I Miss You,2017-01-13,0.65,0.764,4,-5.218999999999999,1,0.0939,0.368,0.0,0.12,0.7040000000000001,102.01,pop,Taiwan,2017-01-13,58.0
1snWlbcbgQpJfknoI30DWG,22284.8,darkside,Alan Walker - Au/Ra - Tomine Harket,single,electro house,24925809.0,Darkside,2018-07-27,0.425,0.642,4,-5.06,0,0.0502,0.1639999999999999,0.0,0.118,0.112,170.00799999999995,house,Norway,2018-08-23,1.0
1strJTTLLOQTe2y1uY4nRy,80.80000000000003,unbeatable,JFlow - Dira Sugandi,single,n-a,907.0,Unbeatable,2018-07-13,0.552,0.71,6,-5.26,1,0.0494,0.0143,0.00136,0.0769,0.578,171.93599999999995,else,Indonesia,2018-09-03,137.0
1svU65QddvvLA0YY9mdiqF,0.8,menghitung hari 2,Anda,compilation,indonesian indie,2484.0,Heart,2006-04-22,0.409,0.141,0,-10.092,1,0.0331,0.879,0.0,0.126,0.302,153.238,indie,Indonesia,2019-09-10,200.0
1sxUn0SdlFG05Q3qAA2FlE,52091.00000000002,nyaman,Andmesh,album,indonesian pop,2995975.0,Cinta Luar Biasa,2019-11-22,0.535,0.311,9,-11.164,1,0.0266,0.818,0.0,0.151,0.456,82.979,pop,Indonesia,2019-11-30,5.0
1t67WYNfUxfOiwaz7SJ66b,122.6,one point perspective,Arctic Monkeys,album,garage rock,9945189,Tranquility Base Hotel & Casino,2018-05-10,0.7140000000000001,0.585,8,-4.57,1,0.0419,0.057,0.00444,0.144,0.8420000000000001,77.104,rock,UK,2018-05-11,5.0
1tS1dRfxIV9FzqdYTbJgMn,59594.15000000001,kenangan manis,Pamungkas,album,indonesian pop,478118.0,Walk The Talk,2018-07-15,0.604,0.6779999999999999,4,-7.331,1,0.0304,0.0511,0.00169,0.0945,0.721,139.974,pop,Indonesia,2020-04-29,12.0
1tYt8PbpbeTuqsNmprAZYY,20.0,dessert,Dawin,single,nyc pop,207581.0,Dessert,2015-03-13,0.868,0.679,6,-6.941,1,0.0397,0.0799,1.22e-06,0.0504,0.75,97.012,pop,Indonesia,2017-12-31,176.0
1tkg4EHVoqnhR6iFEXb60y,4035.95,what you know bout love,Pop Smoke,album,brooklyn drill,2441830,Shoot For The Stars Aim For The Moon,2020-07-03,0.7090000000000001,0.5479999999999999,10,-8.493,1,0.353,0.65,1.59e-06,0.133,0.5429999999999999,83.995,trap,Australia,2020-10-20,2.0
1trFxVLL8WKhYap543e74l,10068.25,airplane pt.2,BTS,album,k-pop,24755789.0,Love Yourself 轉 'Tear',2018-05-18,0.769,0.8170000000000001,0,-4.092,0,0.0339,0.0268,9.95e-05,0.084,0.866,139.97899999999998,k-pop,Indonesia,2018-05-19,3.0
1u8c2t2Cy7UBoG4ArRcF5g,118.4,blank space,Taylor Swift,album,dance pop,33485486.0,1989 (Deluxe),2014-01-01,0.76,0.703,5,-5.412000000000001,1,0.054,0.103,0.0,0.0913,0.57,95.997,pop,Ireland,2018-06-16,65.0
1uoL9GX45dTnmrWQ7Ii1Ft,60.8,not afraid anymore,Halsey,single,dance pop,12622150.0,"Not Afraid Anymore [From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""]",2017-01-13,0.5479999999999999,0.731,5,-6.997000000000001,0,0.0704,0.00308,4.02e-05,0.123,0.477,131.97299999999998,pop,Poland,2017-02-14,58.0
1uru26I2JKd2mQZt0MDCUe,783.2000000000003,empty space,James Arthur,single,pop,6843219.0,Empty Space,2018-10-19,0.404,0.531,1,-4.328,1,0.103,0.215,0.0,0.0521,0.321,164.84799999999996,pop,Malaysia,2019-05-16,11.0
1uszVo0bVPALn32ix2kJ9e,10.4,shoot me,DAY6,single,k-pop,1724058.0,Shoot Me : Youth Part 1,2018-06-26,0.583,0.916,1,-1.396,1,0.149,0.0683,0.0,0.0489,0.732,167.933,k-pop,Taiwan,2018-06-29,113.0
1v3bR4v6SruaE8efrTUqqp,1661.8,lost in your light,Dua Lipa - Miguel,single,dance pop,20575026.0,Lost in Your Light (feat. Miguel),2017-04-21,0.6459999999999999,0.772,2,-3.826,1,0.0564,0.0004019999999999,0.0,0.102,0.414,117.097,pop,Indonesia,2017-05-16,61.0
1vH3GM0b9BqBCZ0ACVa7XA,36.8,drama,TOMORROW X TOGETHER,single,k-pop,2330479.0,The Dream Chapter: ETERNITY,2020-05-18,0.632,0.961,1,-2.392,0,0.0688,0.0705,0.0,0.26,0.7140000000000001,126.001,k-pop,Malaysia,2020-05-18,112.0
1vT1rKlEzvT9r0uYwAuwC8,472.8,manusia kuat,Tulus,album,indonesian jazz,2839763.0,Monokrom,2016-08-03,0.61,0.495,0,-7.252000000000002,1,0.0285,0.232,0.0,0.32,0.612,111.955,jazz,Indonesia,2017-05-29,152.0
1vVm7saDXHk99SU5BFUDpp,53.6,stand out fit in,ONE OK ROCK,single,j-pop,3408412.0,Stand Out Fit In,2018-11-23,0.619,0.8490000000000001,11,-5.397,1,0.0417,0.0192,0.0,0.144,0.212,126.035,pop,Taiwan,2018-11-28,28.0
1vu5FiBQtbBGjOodugR9pM,393.6,bukan untukku,Hanin Dhiya,single,indonesian pop,788490.0,Bukan Untukku,2018-03-23,0.49,0.1369999999999999,6,-15.282,1,0.0339,0.976,0.000549,0.0813,0.342,143.702,pop,Indonesia,2018-03-23,108.0
1vvNmPOiUuyCbgWmtc6yfm,7793.900000000002,my way,Calvin Harris,single,dance pop,20814678.0,My Way,2016-09-16,0.8190000000000001,0.913,4,-3.059,0,0.0427,0.0935,3.72e-05,0.161,0.536,119.989,pop,France,2017-01-01,4.0
1w2sg3PVwiF04rH6y2tszs,94.4,anjay,Kemal Palevi - Young Lex - Mack G,single,indonesian hip hop,20424.0,Anjay (feat. Young Lex & Mack G),2017-02-02,0.6759999999999999,0.7170000000000001,0,-5.848,1,0.0555,0.0668,0.0,0.135,0.254,129.884,hip hop,Indonesia,2017-02-10,126.0
1w6QVxfBpW9hImuZXNHcmL,178.25,stay up,BAEKHYUN - Beenzino,single,k-pop,1458526.0,City Lights - The 1st Mini Album,2019-07-10,0.667,0.812,2,-2.2030000000000003,0,0.0659,0.368,0.0,0.309,0.7040000000000001,154.881,k-pop,Indonesia,2019-07-10,76.0
1wBT9CCMt0pLE9087GC7sa,289.7,layang kangen,Didi Kempot,album,classic indo pop,510605.0,Superhits Campursari,2015-06-23,0.659,0.654,0,-6.634,1,0.0283,0.0807,7.4e-05,0.214,0.87,139.975,pop,Indonesia,2020-05-05,63.0
1wC93sZRGcTgKLN2UWRSwW,887.6500000000003,perfect places,Lorde,album,art pop,6631708,Melodrama,2017-06-16,0.621,0.574,1,-5.325,0,0.0555,0.00289,3.04e-05,0.128,0.537,104.344,pop,New Zealand,2017-06-18,8.0
1wMALZpuqAy7amQsFBWQ8m,10464.799999999996,all i ask,Adele,album,british soul,24014946.0,25,2016-06-24,0.5870000000000001,0.283,4,-5.473,1,0.0279,0.882,0.0,0.149,0.343,141.961,r&b/soul,Indonesia,2017-01-04,70.0
1we9QlFOwfPnGoeU9KC8Am,620.8000000000002,kedua kalinya,Sheryl Sheinafia,album,indonesian pop,172638.0,ii,2017-01-18,0.473,0.193,2,-9.184,1,0.0326,0.894,0.0,0.11,0.243,123.642,pop,Indonesia,2017-01-07,142.0
1wjzFQodRWrPcQ0AnYnvQ9,59456.60000000001,i like me better,Lauv,single,pop,3587039.0,I Like Me Better,2017-05-19,0.752,0.505,9,-7.621,1,0.253,0.535,2.55e-06,0.104,0.419,91.97,pop,Philippines,2017-09-05,2.0
1wsLHgXJ4SKIfd5ePSX1hD,1232.8,polaroid,Jonas Blue - Liam Payne - Lennon Stella,single,dance pop,2975592.0,Polaroid,2018-10-05,0.652,0.897,7,-4.481,0,0.036,0.293,0.0,0.0722,0.475,114.033,pop,Taiwan,2018-10-10,24.0
1x5sYLZiu9r5E43kMlt9f8,84573.3500000003,symphony,Clean Bandit - Zara Larsson,single,dance pop,4046263.0,Symphony (feat. Zara Larsson),2017-03-16,0.7070000000000001,0.629,0,-4.581,0,0.0563,0.259,1.6e-05,0.138,0.457,122.863,pop,UK,2017-04-30,1.0
1xEGxyC38Ms7uq5C5jlgXD,92.0,lights out,EXO,single,k-pop,6731265.0,"Universe – Winter Special Album, 2017",2017-12-26,0.521,0.278,9,-9.541,1,0.0447,0.903,0.0,0.0714,0.19,71.99,k-pop,Indonesia,2017-12-27,127.0
1xQ6trAsedVPCdbtDAmk0c,24801.30000000001,savage love,Jawsh 685 - Jason Derulo,single,nz pop,60180,Savage Love (Laxed - Siren Beat),2020-06-11,0.767,0.481,0,-8.52,0,0.0803,0.234,0.0,0.269,0.7609999999999999,150.076,pop,Global,2020-08-10,1.0
1xRP7GwKppuawKo4CbiTl2,39162.85,bangun cinta,3 Composers,single,indonesian pop,10555.0,Bangun Cinta,2018-04-13,0.6890000000000001,0.35,11,-7.773,1,0.0349,0.685,0.0,0.106,0.528,88.022,pop,Indonesia,2019-03-25,18.0
1xWH8zYtDeS9mW1JJG23VZ,32.800000000000004,r.e.m,Ariana Grande,album,dance pop,52571724.0,Sweetener,2018-08-17,0.831,0.485,10,-6.6770000000000005,0,0.15,0.375,1.47e-05,0.118,0.622,80.02199999999998,pop,USA,2018-08-17,14.0
1xdp8tXLTGbPeUSEODP9N7,5084.750000000001,kukira kau rumah,Amigdala,single,indonesian indie,31545.0,Kukira Kau Rumah,2018-01-01,0.643,0.275,0,-15.462,1,0.0315,0.939,0.454,0.115,0.603,90.022,indie,Indonesia,2020-10-26,15.0
1xfXXujIlLZAx5wpu46Nyk,1242.0,moon,BTS,album,k-pop,24755789,MAP OF THE SOUL : 7,2020-02-21,0.703,0.6459999999999999,6,-6.658,1,0.0596,0.0104,0.0,0.191,0.64,141.87,k-pop,Malaysia,2020-02-23,28.0
1xwnvVY9gHdo69PuGQkG1U,668.9,love whisper,GFRIEND,album,k-pop,937813.0,GFRIEND The 5th Mini Album <PARALLEL>,2017-08-01,0.711,0.928,8,-1.666,0,0.0484,0.126,0.0,0.335,0.5770000000000001,114.012,k-pop,Indonesia,2017-08-03,88.0
1xy4apMFecGGkgBeaHFZ2M,10377.55,chasing fire,Lauv,single,pop,3587039.0,Chasing Fire,2018-03-29,0.7090000000000001,0.562,5,-4.864,1,0.0724,0.0449,0.0,0.217,0.386,125.965,pop,Singapore,2018-04-26,21.0
1xznGGDReH1oQq0xzbwXa3,7012.049999999997,one dance,Drake - WizKid - Kyla,album,canadian hip hop,50593376,Views,2016-05-06,0.7909999999999999,0.619,1,-5.886,1,0.0532,0.00784,0.0042299999999999,0.351,0.371,103.989,hip hop,France,2017-01-01,1.0
1yFiaFeSLpw4nDYTeErRZ6,388.15,leave out all the rest,Linkin Park,album,alternative metal,17132813,Minutes to Midnight,2007-05-11,0.514,0.637,0,-6.417999999999998,1,0.0363,0.213,2.24e-06,0.389,0.18,80.40100000000002,metal,Taiwan,2017-07-21,14.0
1yNyoWWWikbLhwIGWjZuDW,22615.85,all night,The Vamps - Matoma,single,boy band,4001618.0,All Night,2016-10-14,0.563,0.775,8,-6.433,1,0.0366,0.00251,0.0,0.326,0.458,144.945,boy band,Ireland,2017-01-05,6.0
1ynVxkQjPcDRlJwYkApoNy,7.2,different world,Alan Walker - K-391 - Sofia Carson - CORSAK,single,electro house,24925809.0,Different World (feat. CORSAK),2018-11-30,0.607,0.76,7,-4.718,0,0.0367,0.0705,0.0,0.14,0.349,129.971,house,Finland,2018-12-13,18.0
1yxgsra98r3qAtxqiGZPiX,3401.9999999999995,butterfly effect,Travis Scott,single,rap,13434540.0,BUTTERFLY EFFECT,2017-05-18,0.763,0.598,11,-6.865,1,0.0539,0.0714,0.0,0.112,0.182,140.987,rap,USA,2017-08-10,9.0
1zOk5dtwzKVEdXpOFh4Ttq,2983.950000000001,vintage,NIKI,album,n-a,2038.0,Zephyr,2018-05-23,0.775,0.8140000000000001,2,-7.105,1,0.0649,0.0115,0.000965,0.324,0.441,105.021,else,Indonesia,2018-05-24,62.0
1zSKtBze2IReYU44W0lDzd,343.2,can you feel the love tonight,Beyoncé - Childish Gambino - Billy Eichner - Seth Rogen,album,dance pop,24958001.0,The Lion King (Original Motion Picture Soundtrack),2019-07-11,0.337,0.331,5,-10.16,1,0.0385,0.657,0.0,0.085,0.35,103.203,pop,Taiwan,2019-07-17,21.0
1zedfw5iu7XzKJT8CupEIP,372.20000000000016,simon says,NCT 127,album,k-pop,3200265.0,NCT #127 Regulate - The 1st Album Repackage,2018-11-23,0.653,0.836,9,-6.018,1,0.238,0.218,0.0,0.0507,0.569,151.977,k-pop,Indonesia,2018-11-24,85.0
1zsG4eaZmkA1dvjDDsAGLK,6187.049999999997,échame la culpa,Luis Fonsi - Demi Lovato,single,latin,8932627.0,Échame La Culpa,2017-11-17,0.7240000000000001,0.895,7,-3.617,1,0.0411,0.0322,0.0,0.097,0.64,96.022,latin,Chile,2018-01-15,1.0
1zuPLNlCld1Iowwnyc6aqz,99.20000000000002,sampai kapan,Ziva Magnolya,single,indonesian pop,51271.0,Sampai Kapan,2020-10-16,0.594,0.613,2,-7.55,1,0.154,0.718,3.26e-05,0.16,0.504,86.97399999999998,pop,Indonesia,2020-10-27,179.0
20ErPO4psH5LxvuY5r4P2K,160.8,ku ingin memilikimu,Brisia Jodie,album,indonesian pop,333864.0,Kisahku,2020-10-02,0.216,0.326,11,-8.685,1,0.0331,0.821,0.000109,0.149,0.152,61.983,pop,Indonesia,2020-10-05,160.0
20H2Hd5AkUcRjB4yL3UQtJ,1449.7000000000005,down,Fifth Harmony - Gucci Mane,album,dance pop,11577693,Fifth Harmony,2017-08-25,0.53,0.512,8,-7.093999999999999,1,0.133,0.0162,7.04e-05,0.128,0.401,196.121,pop,Philippines,2017-09-01,30.0
214nt20w5wOxJnY462klLw,10.4,miss americana & the heartbreak prince,Taylor Swift,album,dance pop,33485486.0,Lover,2019-08-23,0.662,0.747,11,-6.926,0,0.0736,0.028,0.00615,0.138,0.487,150.088,pop,USA,2019-08-23,7.0
21YnmkSDhUkmkkni22Svc4,9289.9,in my blood,Shawn Mendes,album,canadian pop,29743681.0,Shawn Mendes,2018-05-25,0.622,0.7090000000000001,5,-7.32,1,0.0669,0.0582,0.0,0.126,0.488,140.018,pop,Malaysia,2018-05-27,3.0
21jGcNKet2qwijlDFuPiPb,35906.75,circles,Post Malone,album,dfw rap,29173640.0,Hollywood's Bleeding,2019-09-06,0.695,0.762,0,-3.497,1,0.0395,0.192,0.00244,0.0863,0.5529999999999999,120.042,rap,USA,2019-11-06,1.0
21sAoHaRN1A177y7ElQANd,1236.8,crash this party,Yellow Claw - Tabitha Nauser,album,bass trap,930219.0,New Blood,2018-06-22,0.474,0.7659999999999999,6,-3.654,0,0.0601,0.039,0.0,0.134,0.327,159.94799999999995,rap,Indonesia,2018-06-25,103.0
222B3aljXx6fFwKmFjuBED,2451.2500000000005,woman like me,Little Mix - Nicki Minaj,album,dance pop,8158070.0,LM5 (Deluxe),2018-11-16,0.754,0.8540000000000001,5,-3.449,0,0.0608,0.177,0.0,0.0808,0.8,75.002,pop,UK,2018-11-26,2.0
224atdPauEbKCbcz7a2JwK,7108.799999999997,aku cinta dia,Rahmania Astrini,single,indonesian pop,57688.0,Aku Cinta Dia,2018-02-09,0.574,0.284,9,-12.841,1,0.0558,0.7440000000000001,0.0,0.122,0.507,120.542,pop,Indonesia,2018-03-26,103.0
225VaBkbh5xUoVexDhvaRJ,4295.300000000001,my everything,Ariana Grande,album,dance pop,52571724.0,My Everything,2014-08-24,0.468,0.265,11,-5.307,1,0.0301,0.88,0.0,0.131,0.421,109.752,pop,Indonesia,2020-08-23,61.0
226q4gIbBXEsaqHubcnN19,2306.7,hold on tight,R3HAB - Conor Maynard,single,big room,2082155.0,Hold On Tight,2018-05-04,0.318,0.647,0,-7.1320000000000014,1,0.0476,0.454,0.0,0.179,0.528,86.964,house,Indonesia,2018-05-10,60.0
22BH6K8RlpwNzIINvWS4Jj,2170.65,the one,Bebe Rexha,single,dance pop,5754092.0,All Your Fault: Pt. 2,2017-08-11,0.61,0.731,8,-5.187,1,0.116,0.0281,0.0,0.272,0.7240000000000001,97.935,pop,Indonesia,2017-08-11,70.0
22LAwLoDA5b4AaGSkg6bKW,16272.75,blueberry faygo,Lil Mosey,album,melodic rap,2945049.0,Certified Hitmaker,2020-02-06,0.774,0.5539999999999999,0,-7.909,1,0.0383,0.207,0.0,0.132,0.349,99.034,rap,USA,2020-04-23,2.0
22O2Zdfj3jnJZDSzlDMAJp,992.8000000000004,heading home,Alan Walker - Ruben,single,electro house,24925809.0,Heading Home,2020-04-01,0.73,0.789,10,-3.982,1,0.034,0.0269,0.0,0.129,0.106,107.981,house,Norway,2020-04-03,11.0
22VwZbdu9oNkOtfGyWEUNh,2558.9,senyummu hanya untukku,Trisouls,single,indonesian pop,15350.0,Senyummu Hanya Untukku,2017-04-21,0.632,0.38,5,-8.988999999999997,1,0.0245,0.632,0.0,0.111,0.586,94.033,pop,Indonesia,2017-05-28,99.0
22iz04Hw1tz0NBpiyoEMT1,166.4,rumor,KARD,single,k-pop,1200295.0,"K.A.R.D Project Vol.3 ""RUMOR""",2017-04-24,0.726,0.758,8,-3.343,1,0.178,0.0488,0.0,0.0881,0.609,88.992,k-pop,Singapore,2017-05-01,125.0
22jgvbdXMcVdvu5Lc4V4yL,407.65,bad dream,EXO,album,k-pop,6731265.0,DON’T MESS UP MY TEMPO – The 5th Album,2018-11-02,0.628,0.7340000000000001,1,-5.3420000000000005,0,0.0994,0.206,0.0,0.145,0.535,129.95600000000002,k-pop,Indonesia,2018-11-03,64.0
22pBf2FVR5WYMcZ1ROSINP,1.6,good years,ZAYN,single,dance pop,13407533.0,Good Years,2018-12-06,0.638,0.411,2,-5.979,1,0.042,0.55,0.0,0.141,0.158,96.969,pop,Taiwan,2018-12-12,31.0
22ryCgQttpV7oCrn7llGRu,4765.75,magic shop,BTS,album,k-pop,24755789,Love Yourself 轉 'Tear',2018-05-18,0.541,0.6609999999999999,1,-5.837999999999999,1,0.0889,0.103,0.0,0.0779,0.285,149.92600000000004,k-pop,Indonesia,2018-05-18,5.0
22vgEDb5hykfaTwLuskFGD,11979.95,sucker,Jonas Brothers,album,boy band,4654109.0,Happiness Begins,2019-06-07,0.8420000000000001,0.7340000000000001,1,-5.065,0,0.0588,0.0427,0.0,0.106,0.952,137.958,boy band,Global,2019-06-12,7.0
23K1DCCIlAmi97SWZhzZ0V,32932.70000000002,1000 tahun lamanya,Tulus,compilation,indonesian jazz,2839763.0,Meets the Stars,2014-09-20,0.705,0.467,5,-8.636000000000001,1,0.0442,0.612,0.000253,0.114,0.779,86.00299999999999,jazz,Indonesia,2018-08-04,84.0
23V8GLR7IHBzc4ipiT5Zl2,76018.75,cukup tau,Rizky Febian,single,indonesian pop,1316199.0,Cukup Tau,2017-04-25,0.653,0.229,9,-11.198,1,0.181,0.765,0.0,0.108,0.519,168.076,pop,Indonesia,2017-05-27,11.0
23WPXHPulg0iDXSO4aFFh1,797.2500000000001,diamond,EXO,album,k-pop,6731265.0,THE WAR - The 4th Album,2017-07-18,0.7340000000000001,0.76,0,-4.4510000000000005,0,0.0852,0.0113,0.0,0.408,0.3670000000000001,132.07399999999998,k-pop,Indonesia,2017-07-19,54.0
23a4qKSwqUK70S8GnXa0Js,107.5,nonstop,NCT 127,album,k-pop,3200265.0,NCT #127 Neo Zone: The Final Round - The 2nd Album Repackage,2020-05-19,0.555,0.926,0,-2.793,0,0.113,0.0892,0.0,0.0626,0.644,149.725,k-pop,Indonesia,2020-05-19,83.0
23i3AkDGUo6wZJP15V67kQ,36.8,it aint me,Kygo - Selena Gomez,compilation,edm,6858400.0,KYGO HITS COLLECTION 2018 - JAPAN ONLY EDITION,2018-10-10,0.64,0.5329999999999999,0,-6.596,1,0.0706,0.119,0.0,0.0864,0.515,99.968,dance/electronic,Singapore,2018-11-05,134.0
24NuEDgyRIljwSyY0lsr7b,6721.400000000002,black swan,BTS,single,k-pop,24755789,Black Swan,2020-01-17,0.7190000000000001,0.758,2,-5.167000000000002,0,0.0851,0.1369999999999999,0.0,0.129,0.49,147.023,k-pop,Malaysia,2020-01-18,1.0
24PhZrRiALtUXgdwXkEwGt,65.60000000000001,마지막 첫사랑 my first and last,NCT DREAM,single,k-pop,2347909.0,The First - The 1st Single Album,2017-02-09,0.799,0.899,2,-3.945,1,0.131,0.018,0.0,0.0801,0.589,108.051,k-pop,Taiwan,2017-02-10,68.0
24Yi9hE78yPEbZ4kxyoXAI,13371.95,roses - imanbek remix,SAINt JHN - Imanbek,single,melodic rap,546592.0,Roses (Imanbek Remix),2019-10-09,0.77,0.7240000000000001,8,-5.484,1,0.0495,0.0167,0.0107,0.353,0.898,121.975,rap,Austria,2020-04-23,1.0
24nK8tW7Pt3Inh2utttuoG,1346.3999999999996,hip,MAMAMOO,album,k-pop,2567774.0,reality in BLACK,2019-11-14,0.782,0.731,3,-4.581,0,0.143,0.0376,3.15e-05,0.0956,0.8240000000000001,138.032,k-pop,Taiwan,2019-11-27,13.0
24ySl2hOPGCDcxBxFIqWBu,1204.0,rain on me,Lady Gaga - Ariana Grande,single,dance pop,14439685.0,Rain On Me (with Ariana Grande),2020-05-22,0.672,0.855,9,-3.764,1,0.0397,0.021,0.0,0.3229999999999999,0.6459999999999999,123.056,pop,Global,2020-05-25,1.0
250Zh1Mr0Kz4RXk2eRStWu,749.7,sisa kebahagiaan,Payung Teduh - Ichamalia,album,indonesian folk,2276923.0,Ruang Tunggu,2017-12-19,0.561,0.525,4,-9.078,1,0.0387,0.202,0.039,0.103,0.455,122.11,else,Indonesia,2017-12-19,58.0
25C5CowdsfXld2jJanbiex,14110.15,sorry not sorry,Demi Lovato,single,dance pop,18346890.0,Sorry Not Sorry,2017-07-11,0.701,0.638,11,-6.888999999999999,0,0.238,0.0252,0.0,0.256,0.868,144.084,pop,New Zealand,2017-09-01,4.0
25JsYHDRiRvxIddliGESTT,182.95,cover up,TAEYEON,album,k-pop,1578572.0,My Voice - The 1st Album,2017-02-28,0.735,0.8809999999999999,11,-3.463,1,0.0504,0.0496,3.17e-06,0.0859,0.9,118.02,k-pop,Taiwan,2017-02-28,54.0
25c343Sb9sYgZHc5b8GhLV,59.2,pikiran dan perjalanan,Barasuara,album,indonesian indie,240485.0,Pikiran dan Perjalanan,2019-03-08,0.59,0.911,0,-5.2120000000000015,1,0.0484,0.00528,0.00197,0.232,0.879,86.994,indie,Indonesia,2019-03-08,127.0
25sgk305KZfyuqVBQIahim,46443.15,sweet but psycho,Ava Max,single,dance pop,2457248,Sweet but Psycho,2018-08-17,0.7190000000000001,0.7040000000000001,1,-4.724,1,0.0476,0.0691,0.0,0.166,0.628,133.002,pop,UK,2019-01-17,1.0
26AuyrZGzWWiYZPSd3XBIg,1125.65,bloodstream,The Chainsmokers,album,dance pop,16931568.0,Memories...Do Not Open,2017-04-07,0.62,0.627,9,-5.888999999999999,1,0.0259,0.0317,0.0,0.172,0.1639999999999999,90.955,pop,Taiwan,2017-04-07,19.0
26hcyzSE154xMZCbFdtInA,1104.0,taped up heart,KREAM - Clara Mae,single,big room,121493.0,Taped Up Heart (feat. Clara Mae),2016-10-14,0.675,0.937,0,-3.525,0,0.0509,0.152,0.0,0.154,0.5670000000000001,103.961,house,Belgium,2017-01-19,56.0
26vOBLHS116a4WNUVlvAUW,2304.4999999999995,we go up,NCT DREAM,single,k-pop,2347909.0,We Go Up - The 2nd Mini Album,2018-09-03,0.893,0.77,8,-4.692,1,0.107,0.0138,0.0,0.225,0.349,122.067,k-pop,Indonesia,2018-09-04,47.0
26wLOs3ZuHJa2Ihhx6QIE6,48.8,teeth,5 Seconds of Summer,album,boy band,6734577.0,13 Reasons Why (Season 3),2019-08-23,0.7490000000000001,0.461,10,-2.9610000000000003,0,0.0416,0.0516,6.24e-06,0.0738,0.42,139.02,boy band,Australia,2019-10-03,7.0
2771LMNxwf62FTAdpJMQfM,6229.549999999997,bodak yellow,Cardi B,single,pop,13132135.0,Bodak Yellow,2017-06-16,0.929,0.723,11,-5.792000000000002,0,0.109,0.0672,0.0,0.346,0.458,125.022,pop,USA,2017-10-08,2.0
27SdWb2rFzO6GWiYDBTD9j,10271.600000000002,cheap thrills,Sia,album,australian dance,17732676.0,This Is Acting,2016-01-29,0.628,0.698,6,-5.608,0,0.105,0.0472,0.00143,0.0907,0.732,89.976,dance/electronic,Turkey,2017-01-02,12.0
27gUeiai56GKF6TxvmPJut,55.2,dont stay,Linkin Park,album,alternative metal,17132813.0,Meteora (Bonus Edition),2003-03-24,0.488,0.995,1,-3.096,0,0.108,0.00153,0.0,0.911,0.679,90.05799999999998,metal,Taiwan,2017-07-21,83.0
27kB4qLUCV8nZd2eOgj1Tk,20427.25,killing me,iKON,single,k-pop,2759714.0,NEW KIDS : CONTINUE,2018-08-02,0.76,0.672,9,-5.277,0,0.0732,0.465,0.0,0.205,0.505,127.986,k-pop,Malaysia,2018-08-05,7.0
27rdGxbavYJeBphck5MZAF,92.8,nothing breaks like a heart,Mark Ronson - Miley Cyrus,single,dance pop,854572,Nothing Breaks Like a Heart (feat. Miley Cyrus),2018-11-30,0.601,0.794,7,-5.843999999999999,0,0.0671,0.00987,1.36e-06,0.388,0.244,114.066,pop,Poland,2018-12-28,3.0
27zJBz0YnuZO69U69z96vd,78.4,caught in the middle,Paramore,album,candy pop,5512149.0,After Laughter,2017-05-12,0.786,0.807,0,-5.344,1,0.0398,0.00496,7.08e-05,0.0552,0.814,92.502,pop,Indonesia,2017-05-12,103.0
